Tweet ID,Tweet Date,Media Name,Media Origin,Teaser Text,Tag Value
1318485908560187393,20-10-2020,El Mundo,España,volver contagiar él coronavirus abandonar giro,No
1327871958420111360,15-11-2020,El Universal México,México,lady taco canasta recibir premio taco canasta presumir reconocimiento otorgar,No
1325726351077281794,09-11-2020,El Mundo,España,auto casa frenar epidemia debiérar auto realizarno test rápido enviar tubo muestra saliva rellenar encuesta incluirar resultado auto presidente sociedad español patología digestivo,No
1326337095103778816,11-11-2020,El Comercio,Ecuador,macacer derrotar delfín estadio sexto fecha,No
1325119548442468352,07-11-2020,infobae,Argentina,polémico decisión var gol anular patrick crystal palacir,Clickbait
1327058416636932105,13-11-2020,El País Madrid,España,centroamérico esperar agua llegada tormenta tropical centroamérico vivir pendiente cielo llegada tormenta ioto seguir mover fango recuento daño paso dejar fallecido país región jacobogg,No
1326972886121394177,12-11-2020,infobae,Argentina,instagram sumar pestaña shop facilitar descubrimiento contenido interactuar usuario,No
1310914184104890373,29-09-2020,El Mundo,España,calvario retirar ignacio camacho operación jugar hijo,Clickbait
1317105672782229504,16-10-2020,El País Madrid,España,general atrevir tocar cienfuego general dirigir lucha crimen organizado 2012 2018 batalla volver titular pensar pasar familia,No
1310663026996113408,28-09-2020,Clarín,Argentina,grupo infiltrar red hospital,No
1325646814511591426,09-11-2020,Clarín,Argentina,pesadillar pareja saliquelar ocupar campo denunciar vender animal,No
1326728942418587655,12-11-2020,El Universal Venezuela,Venezuela,arreazar obsequia presidente libro pueblo libre vencer imperio poderoso político euvzlo,No
1316974957428170752,16-10-2020,El País,Uruguay,escandaloso discusión cantando caniggia oscar mediavilla,Clickbait
1320093619907420163,24-10-2020,infobae,Argentina,etcheveherar desafiante llamar gobernador procurador fiscal presidente nación mover,No
1326885703788146688,12-11-2020,infobae,Argentina,otorgar condecoración seadar trabajo negociación,No
1321777052253671424,29-10-2020,El Mundo,España,escándalo urib presupuesto cultura 2021 subir dejar sector taurino subida presupuesto ministerio cultura dejar sector taurino,No
1327431055222185985,14-11-2020,El Universal México,México,condir denunciar exparejo medín violencia equipo legal manifestar violencia género mencionar nombre citar caso eleazar encontrar preso agresión peruano valenzuelo,No
1312746705297735683,04-10-2020,El País Madrid,España,incondicional procés hora baja incondicional procesismo hora,No
1323337562350604288,02-11-2020,infobae,Argentina,disputar liga campeón concacaf víspera navidad azul jugar liga campeón concacaf víspera navidad,No
1325534338746904578,08-11-2020,Clarín,Argentina,milar veronar serie vivo minuto minuto,No
1324802123545088000,06-11-2020,El País,Uruguay,rentista cerro arachán jugar abrir arco rentista cerro duelo anual juego,No
1331251729241870336,24-11-2020,El País Madrid,España,avisar psicóloga razón julietar venega amiga cumplir año venega recordar lección emocional artista enseñar carrera,Clickbait
1311213656261230594,30-09-2020,El País Madrid,España,,No
1326777328186368001,12-11-2020,infobae,Argentina,coronavirus exigir test pcr negativo viajero provenir país riesgo,No
1309967733023481856,26-09-2020,El País Madrid,España,actriz envejecer elegancia abusar bisturí mujer maduro bello dudir mostrar arruga cana orgullo huir artificial defender paso año llevado,Clickbait
1321465605174820866,28-10-2020,infobae,Argentina,decisión analizar tomar fórmula salario piloto cambiar competencia,Clickbait
1327718205117370370,14-11-2020,Clarín,Argentina,abrir votación elegir abanderado año edición especial,No
1326481358575857664,11-11-2020,El País,Uruguay,mundial actividad concientizar enfermedad año jornada enfocado personal enfermería actividad planteado,No
1327963499079864321,15-11-2020,La Nación,Argentina,fórmula trompo largada retrasar botta abrir camino título fórmula toque renault abrir camino título,No
1314002323937456128,08-10-2020,infobae,Argentina,promesa querer boca river joya ascenso futbolista argentino comprar grupo empresario dueño,Clickbait
1311820065302630404,02-10-2020,Clarín,Argentina,querella insistir facundo astudillo asesinar,Clickbait
1314331948857405446,08-10-2020,infobae,Argentina,reclamo juez argentino sindicalista recuperar millón,No
1325702575212154881,09-11-2020,infobae,Argentina,golpear florida esperar recuperar fuerza huracán,No
1325151131572477957,07-11-2020,El País Madrid,España,traspaso camino enero mediados mayo administración trump comenzar proceso traspaso previsión bidir desalojar casa blanco mandatario republicano,No
1314130784018722828,08-10-2020,El País,Uruguay,matt damon cumplir año estrella escándalo actor ganador oscar busca destino celebrar siglo vida carrera trabajar realizador,No
1313139895074844679,05-10-2020,infobae,Argentina,vladimir putin maduro anunciar hijo participar ensayo vacuna ruso coronavirus,No
1324792559718289416,06-11-2020,El País Madrid,España,tormenta tropical dejar muerto paso centroamérico paso centroamérico mortal fenómeno causar muerto damnificado persistente lluvia mantener alerta rojo hondura https nmssls00xb,No
1319340437715517440,22-10-2020,infobae,Argentina,fuerte acusación thoma cholo simeonir,Clickbait
1326119208447512579,10-11-2020,infobae,Argentina,gigante vallenato romper récord escucha,No
1325264288517419008,08-11-2020,El Universal Venezuela,Venezuela,bidir número ganar carrera internacional euvzlir,No
1310115575717400583,27-09-2020,El País Madrid,España,lebron meter décimo exhibición laker triple doble punto estrella vencer eliminar denver aspirar igualar título crónica ralvareza,No
1322472978106535937,31-10-2020,Clarín,Argentina,vacuna avanzar firma contrato sumar ejército campaña vacunación,No
1322989442093768711,01-11-2020,El País,Uruguay,sumar minuto derrota manchester arsenal,No
1321982881259016192,30-10-2020,Clarín,Argentina,celebrar desalojo tierra tomado pedir reivindicar julio rocar banquer grupo protomontonero,No
1309812597630201856,26-09-2020,infobae,Argentina,millonario oferta rechazar motivar impactante cláusula salida,Clickbait
1323848972935581696,04-11-2020,El País Madrid,España,clima esperar editorial dejar priorizar actuación pandemia urgente intensificar tiempo política transición ecológico permitir yo retraso https,No
1326794861110992896,12-11-2020,El Universal México,México,recuperado presentar fatiga mes paciente regresar trabajo causa fatiga persistente afectar mayormente mujer,No
1321712395790802945,29-10-2020,El País,Uruguay,pasar sorpresa gol válido anulado lesión,Clickbait
1324652851004669952,06-11-2020,El Universal Venezuela,Venezuela,sella victoria deporte euvzlir,No
1324984269861744640,07-11-2020,El País,Uruguay,reunión fiesta navidad aconsejar año mitad,No
1324644988706324480,06-11-2020,infobae,Argentina,partido presidente electo denunciar atentado sede,No
1323039479372931072,01-11-2020,El País Madrid,España,conquistador luna reír invento llegar morir lograr convencer construir siglo alunizaje cohet precursor carrera espacial martin_caparro,No
1320741406533656576,26-10-2020,Clarín,Argentina,plaza homenaje amia relleno escombro atentado,No
1320695477604679681,26-10-2020,El País,Uruguay,juvenil sinfín empate peñarol clásico formativa,No
1318300892534239232,19-10-2020,El Universal México,México,hidalgo municipio quedar manos familiar exalcald eleccioneshidalgo resultado preliminar electoral propuesta partido político resultar ganador figurar hermano pariente exalcald,No
1324177137595781122,05-11-2020,El Universal Venezuela,Venezuela,tertulia cárcel jimeno opinión,No
1324391409097400325,05-11-2020,Clarín,Argentina,elección aclar trump voto pensilvania contar,No
1324126790361747458,04-11-2020,El Universal Venezuela,Venezuela,índice bursátil cerrar sesión miércoles punto economío,No
1320743397922058242,26-10-2020,Clarín,Argentina,cambio encuesta electoral 2021,Clickbait
1326591334136868866,11-11-2020,El Universal México,México,tangible primate descubierto peligro extinción,Clickbait
1311075636614696962,29-09-2020,infobae,Argentina,navidad desaparecer casa rocío regresar marciano,Clickbait
1321978662221217794,30-10-2020,El Comercio,Ecuador,litigio limítrofe enfrentar parroquia mariano acosta angochagua imbabura,No
1324119600238350337,04-11-2020,La Nación,Argentina,traslado consejo magistratura anticipar aluvión concurso fallo corte,No
1321934178632564738,29-10-2020,El Comercio,Ecuador,superar millón caso coronarivus,No
1323734205562556417,03-11-2020,El Universal Venezuela,Venezuela,escuela música guarena ofrecer clase,No
1318892662397820928,21-10-2020,El País,Uruguay,neymar ganar messi cristiano,No
1323575658295996416,03-11-2020,El Universal Venezuela,Venezuela,venezolano repatriado plan vuelta patria político euvzlir,No
1326337104134217728,11-11-2020,El Universal México,México,consejo twitter negocio techbitmx compartir recomendación negocio marca empresa tienda línea,Clickbait
1315047364240068608,10-10-2020,Clarín,Argentina,decidir volver vuelo cabotaje,No
1322860443191435269,01-11-2020,El Universal Venezuela,Venezuela,apóstrof https,No
1320791312547913728,26-10-2020,El País Madrid,España,borat acudir rescate momento hacer él oír opción cómico filme voz actor sachaber bar cohir estrenar secuela borat elección rocío ayuso,No
1320538376127287296,26-10-2020,El País Madrid,España,podcast terapia grupo podcast lalista serie narrar historia oficial ejército mexicano detenido colaborar grupo criminal zeta familia empezar cero ferritortolo,No
1323071914034778112,02-11-2020,La Nación,Argentina,mensaje envenenado estallar elisa carreír,Clickbait
1319667883627204610,23-10-2020,El País Madrid,España,hora encaminar alarma,No
1318309969457041415,19-10-2020,El Comercio,Ecuador,ligapro fijar fecha hora juego liga quito etapa campeonato actual líder torneo enfrentar ganador etapa fecho hora bscvsldu clásico nacional,Clickbait
1311767152899260421,01-10-2020,El Universal México,México,robar casa lanza raterillo consecuencia raterillo próxima atente consecuencia,No
1317309610412355584,17-10-2020,El Comercio,Ecuador,nodriza muerde hombre soltar él minuto tiburón nodriza muerde hombre soltar él minuto utilizar martillo,No
1326117986667802626,10-11-2020,Clarín,Argentina,mundo campeón mundial ajedrez año paseo triunfal,No
1309695438694432768,26-09-2020,El Universal México,México,puebla equipo bajar brazo reynoso reynoso deseo jugador evitar derrota subrayar intensidad mostrado https uqeb0xngdc,No
1313194763693195265,05-10-2020,El País,Uruguay,mercado oficial jugar,No
1316471336856809474,14-10-2020,El Comercio,Ecuador,zona país plantel educativo público retornar clase atención plantel público retornar clase presencial zona ministerio educación expideír lineamiento,No
1318275277064179717,19-10-2020,La Nación,Argentina,roce derechos humanos gobierno enfrentar foco conflicto,No
1311753231186395136,01-10-2020,Clarín,Argentina,asegurar impacto coronavirus regreso clase limitado,No
1315378636766150656,11-10-2020,El Comercio,Ecuador,queja despido vulneración derecho laboral crecer ecuador denuncia vulneración derecho laboral pandemia despido intempestivo acoso,No
1315464200576208897,12-10-2020,El Comercio,Ecuador,espíritu sangay antiguo habitante preocupar mantener contento shunki creencia habitar cumbre,No
1314229312090968067,08-10-2020,El Comercio,Ecuador,astrazeneco rentabilizar vacuna julio financial nhewcixvdl,No
1310596365068664833,28-09-2020,El País,Uruguay,pablo cueva rival debut garro finlandés laaksonir rolandgarro pablo cueva rival debut finlandés laaksonir,No
1310419971378307073,28-09-2020,Clarín,Argentina,importante retraso labor siembra maíz alcanzar proyectado,No
1313580857127469056,06-10-2020,Clarín,Argentina,sonrisa schwartzman garro seguir jugar huevo,No
1318225793441562624,19-10-2020,La Nación,Argentina,luchador dejar inconsciente rival reacción ganar respeto,Clickbait
1316183669376155648,14-10-2020,La Nación,Argentina,bolivia argentino pasar pelado incidente messi asistente equipo local,Clickbait
1323586261639200768,03-11-2020,Clarín,Argentina,crisis maduro observar elección,No
1323409639069880321,02-11-2020,Clarín,Argentina,elección unido recuento voto demorar él normal,Clickbait
1323279333687992323,02-11-2020,Clarín,Argentina,muerto herido ataque,No
1322337735655436288,31-10-2020,La Nación,Argentina,fiscal pedir citar oscar aguad hundimiento submarino,No
1320135347104305152,24-10-2020,La Nación,Argentina,coronavirus argentina reportar muerto contagio,No
1335992125377433600,07-12-2020,Clarín,Argentina,claudio caída salario éxito año historia,No
1335915451780640768,07-12-2020,infobae,Argentina,morir ciclista carrera atropellar autobús llegar meta,No
1333916551959826433,01-12-2020,infobae,Argentina,atención porto alegre reportar jugador coronavirus,Clickbait
1331570449751437313,25-11-2020,El País Madrid,España,coche pintada antiglobalización irrumpe entrada cancillería alemán lateral coche leer parir política globalizador maldito asesino niño,No
1330521140436094978,22-11-2020,Clarín,Argentina,destierrir memorioso llegar malba,No
1334954453464731652,04-12-2020,El País Madrid,España,país voz trabajo periodista asesinado periodista regín corresponsal revista proceso asesinar domicilio 2012 equipo internacional compañero profesión seguir investigación trabajar,No
1334733178804740098,04-12-2020,infobae,Argentina,infobaecolombio bogoshorts conciliar virtualidad presencialidad celebrar edición,No
1333467813391044608,30-11-2020,Clarín,Argentina,jubilado rechazar aumento descontar marzo,No
1334912666280878081,04-12-2020,El País,Uruguay,mensaje helicóptero patrullero evitar aglomeración,Clickbait
1335860470054608897,07-12-2020,La Nación,Argentina,trigo caso rind córdoba pese malo resultado general trigo caso rind córdoba pese resultado general,No
1329193891271233538,18-11-2020,El País Madrid,España,fallar jugar fase liga nación azurra imponer diablo informar nationsleague,No
1334372581902790657,03-12-2020,Clarín,Argentina,leopoldo luque mira iglesia maradonián muerte diego,No
1334471695927705602,03-12-2020,El País Madrid,España,realidad paralelo ganar trump recaudar millón dólares seguidor elección persona base dato campaña recibir mensaje solicitar donación necesitar defender elección,No
1333849983473254401,01-12-2020,infobae,Argentina,ellar page elliot célebre película juno acabar anunciar tran ellar page trans nombre elliot,No
1333877133463199747,01-12-2020,El País,Uruguay,perder quedar eliminado leagar,No
1328896786484834304,18-11-2020,Clarín,Argentina,briar ángela leivo jugar tema shakira cantando,No
1329132448794415107,18-11-2020,infobae,Argentina,fantino contar inventar romance jugador actriz fantino contar inventar historia romance jugador actriz,Clickbait
1335289424733745153,05-12-2020,La Nación,Argentina,vencer local,No
1335439619970772994,06-12-2020,Clarín,Argentina,recordar médico asegurar entregado encontrar paz necesitar,No
1332319476604432384,27-11-2020,La Nación,Argentina,ganaderir distinguir desarrollo innovador,Clickbait
1334482737491742720,03-12-2020,infobae,Argentina,sociedad subestimo persona discapacidad creer potencial agustina,No
1334444366602047488,03-12-2020,infobae,Argentina,mario casa persona retraído miedo estallar capelo,No
1335352796753911808,05-12-2020,Clarín,Argentina,interna ruido local fmi seguir definir plan ajuste,No
1334233535302033410,02-12-2020,infobae,Argentina,heladero llegar guerra padre comprar casa teléfono hicimo américa hernández otaño,No
1331841374279266304,26-11-2020,infobae,Argentina,infobaecolombia video canción bichoto mensaje subliminal tiktoker,Clickbait
1332798924076232706,28-11-2020,El País Madrid,España,chiar ferragni influencer soñar salir bolsa cotidianeidad calculado parecer espontáneo público imán masa facturar millón euros año plantear él salir bolsa rentabilizar personaje influencer hacer él,No
1331021926408597505,23-11-2020,Clarín,Argentina,sputnik afirmar vacuna ruso coronavirus barato estadounidense,No
1334958647881986053,04-12-2020,La Nación,Argentina,diego armar estadio ciudad nápol dejar llamar él,No
1331416250396897282,25-11-2020,infobae,Argentina,aprender casa sep clase internet noviembre alumno primaria,No
1332666584700162048,28-11-2020,El País Madrid,España,reivindico garante respeto apoyo bildu reivindicar sábado legado partido gestión coalición pandemia búsqueda respaldo presupuesto,No
1331832673984274432,26-11-2020,El País Madrid,España,barrileta cósmico opinión mundo definir definir niña mujer futbolista varonera machona marimacho tortillera posibilidad sueño fútbol,No
1332202622334480384,27-11-2020,El País Madrid,España,peligroso huella socialdemocracia bolsonaro columnir partido dejar huella corrosión democracia consecuencia jair psdb partido contribuir reciente escalada autoritario,No
1332070373202989058,26-11-2020,El País Madrid,España,catarsis feminista frente palacio nacional mundo llorar marea verde negro feminista resolver catarsis colectivo dolor asesinato machista,No
1331521372984647681,25-11-2020,infobae,Argentina,macron anunciar comenzar vacunar finales diciembre inicio enero,No
1329835893528666113,20-11-2020,El País,Uruguay,adosañosdecatar2022 opinar periodista extranjero proceso selección,Clickbait
1329131483370500097,18-11-2020,infobae,Argentina,extraño caso niño desarrollar anticuerpo coronavirus parecer infectar,Clickbait
1332071220632834049,26-11-2020,El País,Uruguay,registrar muerte salto subir fallecimiento marzo,No
1328692384662687745,17-11-2020,Clarín,Argentina,aborto legal presión expectativa presentación proyecto,No
1328884574110224385,18-11-2020,El País Madrid,España,obra antiguo colegio sevilla pieza teatro famoso historia vida rey viii publicado 1632 permanecer inadvertido biblioteca colegio paula,No
1329778269655281665,20-11-2020,El País Madrid,España,misterio odiosa tetera acero inoxidable tetera acero inoxidable quemar dedo desparramir mesa caber agua inventar abominable artilugio bar respuesta,Clickbait
1328567290082816000,17-11-2020,El País Madrid,España,rey guanche ojo sorprender conquistador castellano llegar vivir desconocido pueblo gigante cabello ojo embarcación vista llegar https,Clickbait
1333103309331304449,29-11-2020,La Nación,Argentina,nate robinson nba debutar boxeo sufrir absurdo,Clickbait
1329883045495762944,20-11-2020,El País,Uruguay,argentino padre cargar brazo hija cáncer impedimento policial,No
1330662933148426245,23-11-2020,El País,Uruguay,coronavirus récord caso contagio fallecido,No
1335209829732921344,05-12-2020,La Nación,Argentina,fórmula chico mirar tímido lewis chico mirar tímido,No
1332294494222491651,27-11-2020,La Nación,Argentina,muerte maestro gritar diego,No
1329610647680802816,20-11-2020,El Comercio,Ecuador,vera firmar contrato pelea rival comercio,No
1335606738255548421,06-12-2020,El Mundo,España,tabacer vázquez moderado cambiar historia izquierda vázquez año jefe oncología asociación español figura respetado panorama político país,No
1334073194970537986,02-12-2020,El Mundo,España,advertir carta gobierno acudir constitucional invadir autonomía fiscal,No
1330214958391582723,21-11-2020,El Comercio,Ecuador,ingresar cambio empate villarreal crack villarreal pervis ingresar campo aguar fiesta,No
1329803254931353601,20-11-2020,El Mundo,España,hostelero prever ingresar millón puente gracias cierre 8p3mbmcncw,No
1335637077321523207,06-12-2020,El Mundo,España,triste oms advertir mediados mayo crisis coronavirus consecuencia afectar salud mental persona convertir él origen problema psicológico social neurocientífico,No
1331185922008870915,24-11-2020,El Mundo,España,hospital isabel zendal inaugurar diciembre acto invitar ministro illa,No
1331511930251579394,25-11-2020,El Mundo,España,prohibir paso vehículo contaminante plaza elíptico reducir alto índice polución prohibir paso vehículo contaminante plaza elíptico reducir alto índice https rbt6qxni0e,No
1329412152084590594,19-11-2020,El Mundo,España,reconocer abu ghraib,No
1329550015937785857,19-11-2020,El Tiempo,Colombia,punto crítico bogotá fuerte aguacero forma llover bogotá jueves registrar inundación punto ciudad mostrar situación,Clickbait
1335179824663564289,05-12-2020,El Tiempo,Colombia,hablar plata entrevista trabajo,Clickbait
1333169119978459138,29-11-2020,El Tiempo,Colombia,defender médico error leopoldo lucar médico cabecera quedar ojo huracán presunto negligencia cuidado argentino investigación homicidio culposo,Clickbait
1332373818082521090,27-11-2020,El Tiempo,Colombia,césar gavirio ernesto criticar dureza política exterior duque,No
1330607785059487750,22-11-2020,El Mundo,España,periodismo caliente pereza periodístico colocar lenguaje término existir,No
1329261363827519494,19-11-2020,El Mundo,España,ramón dúo dinámico mantener detractor pandemia dúo dinámico franco seguridad soñar,No
1334274144876244992,02-12-2020,El Universal México,México,barchaber brújula homenajeado festival gabo,No
1329771624619511813,20-11-2020,El Tiempo,Colombia,dejar existir hotel negocio alcaldía hospital estación gasolina comando policía iglesia hogar afectado providencia tiempo isla encontrar,Clickbait
1329180178493411330,18-11-2020,El Tiempo,Colombia,tumr adorno navideño diablo riosucio polémica medellín diablo riosucio adorno navideño desatar polémica red social contar pasar,Clickbait
1332032876012064768,26-11-2020,El Universal México,México,editorial independiente lanzar iniciativa vender,Clickbait
1332144611985416193,27-11-2020,El Universal México,México,denunciar director león presunto abuso sexual niño año guanajuato padre acusar fiscalía estatal tardar mes ejercitar acción penal seguimiento beso,No
1332494165423366150,28-11-2020,El Universal México,México,tomanotar encuentro obra barro rojo,No
1333853498568552454,01-12-2020,El Comercio,Ecuador,nacional contar figura independiente valle,Clickbait
1334424648528879617,03-12-2020,El Universal Venezuela,Venezuela,aplicar mazazo deporte euvzlir,No
1333825748071833603,01-12-2020,El Universal Venezuela,Venezuela,trío gol oxígeno deporte,No
1333820676030013440,01-12-2020,El Universal Venezuela,Venezuela,abrumador fantasía entretenimiento,No
1329275708082954243,19-11-2020,El Universal México,México,normalista vandalizar caseta cuota golpear empleado michoacán detenido michoacán secretaría seguridad público estatal indicar reporte disturbio registrado caseta peaje personal cargo desplegar operativo,No
1334609213906104320,03-12-2020,El Universal México,México,uma afectar crédito hipotecario unidad medida actualización referencia económico aprobado usado enero,Clickbait
1331555683863552000,25-11-2020,Clarín,Argentina,crisis precio dólar superar millón bolívares,No
1332285583134257154,27-11-2020,El Universal Venezuela,Venezuela,exigir esclarecimiento asesinato candidato suceso euvzlir,No
1332290583159840769,27-11-2020,El Universal Venezuela,Venezuela,pospuesto partido bravo navegant deporte euvzlir,No
1331706737397739522,25-11-2020,El Universal Venezuela,Venezuela,deportivo lar aferrir puesto grupo deporte,No
1331490310640332801,25-11-2020,El Universal Venezuela,Venezuela,fundación senosayudo recibir dulzura solidaridad economío,No
1330408180401270787,22-11-2020,El Universal Venezuela,Venezuela,lograr po él position motogp portimao deport,No
1329082959400341506,18-11-2020,Clarín,Argentina,odebrecht casación confirmar elevación juicio causa coima obra aysa,No
1332963508078559232,29-11-2020,El Universal México,México,cereal hablar cereal venir mente venir caja grupo incluir amplio abanico opción,Clickbait
1329743690219343872,20-11-2020,Clarín,Argentina,drama persona tran identidad derecho,No
1332794102602223617,28-11-2020,La Nación,Argentina,agua año encontrar proyecto vida,Clickbait
1331654872157069314,25-11-2020,La Nación,Argentina,disculpar texto inspirado astro disculpar emotivo cuento viral,Clickbait
1331365047537459203,24-11-2020,La Nación,Argentina,morir dominici misterio suicidio fallido proyecto árabe estandarte dominici misterio muerte frustrado proyecto incluir,Clickbait
1329423831732252674,19-11-2020,La Nación,Argentina,nations puma equipo confirmado recargado enfrentar,No
1328636601430249473,17-11-2020,La Nación,Argentina,cantar 2020 luisa albinoni mandar frente carmen,Clickbait
1354144572432125955,26-01-2021,El País,Uruguay,canal messi familia aprender francés canal messi familia aprender francés,No
1353373856917049352,24-01-2021,infobae,Argentina,cuento infobae rojo liliana bodoc,No
1353749600709042191,25-01-2021,El País Madrid,España,rogelia morir resucitar marido sobrino llorar muerte rogelia blanco mujer año enfermar geriátrico rogelia vivo confusión vizoso,Clickbait
1347206751578435586,07-01-2021,Clarín,Argentina,musk apuntar mark culpó facebook toma capitolio,No
1347854262290714624,09-01-2021,infobae,Argentina,twitter trump,Clickbait
1338573421530271746,14-12-2020,El País,Uruguay,adrián positivo vespertino emitir equipo alternativo andrear magui prado conducir programa canal conductora contagiar coronavirus,No
1353433555704152064,24-01-2021,infobae,Argentina,costa experience parque diversión lucila mar presentar colección presentar colección parque diversión lucila mar,No
1349185076597284864,13-01-2021,infobae,Argentina,insólito accidente serie futbolista dejar ferrari lavadero devolver destrozado,Clickbait
1351187982045372427,18-01-2021,El País Madrid,España,trump lagarto espacial política columnar confesar contar mórbido seguir suerte familia panal twitter apoyar estadounidense trump antonioortugno,Clickbait
1350566884215726080,16-01-2021,Clarín,Argentina,duro reacción liberar jefe militar acusado narco,Clickbait
1338267037123141632,13-12-2020,infobae,Argentina,cafiero responder crítica gobierno sorprender cinismo,No
1336788964951420931,09-12-2020,El País Madrid,España,ruido insomnio pandémico escuchar lluvia tejado ayudarte dormir,Clickbait
1336634403703959552,09-12-2020,El País Madrid,España,salzburgo valer empatar noche salzburgo pasar octavo encomendar joão félix jugar advertir simeonir lafolhaseca,No
1347279079792398340,07-01-2021,Clarín,Argentina,médico leopoldo seguir conectado respirador terapia intensivo,No
1348638294645506048,11-01-2021,El País Madrid,España,censurar poderoso columna ciberbullying motivo suficiente echar creer suceder mentira político incitación delito dejar reguero muerto antonioortugno https,No
1346354875039444995,05-01-2021,El País,Uruguay,federico cleff ganar,No
1350298113769017345,16-01-2021,infobae,Argentina,infobaecolombio empresario colombiano sector informativo,Clickbait
1350108246959222784,15-01-2021,infobae,Argentina,escalón recordar noviazgo polémico alcoba,No
1344371215801184259,30-12-2020,El País Madrid,España,detectar colorado caso conocido variante tratar varón veinteañero viajar temer tratar contagio excepcional,No
1354443452604436486,27-01-2021,Clarín,Argentina,apuntar psg fichar messi hablar plan desestabilizar,No
1346161862312824832,04-01-2021,La Nación,Argentina,empresa cordobés producir maní marca lugar mundo,Clickbait
1349519637612998656,14-01-2021,La Nación,Argentina,diputada fernanda vallejo exportar alimento maldición vallejo maldición exportar alimento,No
1354685643822133249,28-01-2021,El País Madrid,España,pandemia fuerza aplazar elección año francés preparar aprobar ley convocar junio regional departamental previsto marzo oposición temer macron posponerla pandemia remitir,No
1355324464695832578,30-01-2021,El Comercio,Ecuador,comenzar vacunar febrero,No
1353291748643119105,24-01-2021,El Mundo,España,grito violencia tiktok detención libero oposición putin detención alexei echar calle oposición ruso forma masivo xaviercola,No
1343118824447627264,27-12-2020,El Mundo,España,película marvel imprescindible,Clickbait
1345806634661113858,03-01-2021,El Comercio,Ecuador,entrenador categoría escoger jugador ligapro ligapro entrenador miembro cuerpo técnico elegir jugador 2020 encuesta comercio,Clickbait
1352242616843317248,21-01-2021,El Mundo,España,presidente mantener gobierno consejero vacunar él consejero admitir vacunó querer vacunar yo gustar vacuna técnico recomendar pedir,No
1352229481981882368,21-01-2021,El Mundo,España,audiencia rechazar recurso ratificar imputación caso neurón,No
1339393723533242368,17-12-2020,El Comercio,Ecuador,delfín vencer liga quito manta campeonato 2020 comercio,No
1339373289446240258,17-12-2020,El Comercio,Ecuador,rodriguir delantero liga quito salir lesionado manta comercio,No
1337320388494319616,11-12-2020,El Mundo,España,elipar capital moraleja alcobenda seguir confinada semana levantar restricción guzmán chamberí móstol,No
1354049951953784834,26-01-2021,El Comercio,Ecuador,pintor guayaquileño tábar fallecer año atención lamentable pintor guayaquileño tábar fallecer año,No
1353545628761075714,25-01-2021,El Comercio,Ecuador,común nombre partido político antigua farc https,No
1355225506040438784,29-01-2021,BBC,Inglaterra,gamestop inversor aficionado reddit enfrentar ganar momento experto pelea traer lágrima dolor cabeza opinar moda pasajero,Clickbait
1350890634601631745,17-01-2021,El Comercio,Ecuador,rescate cabo ruco pichinchaber quito bombero lograr rescate aficionado montaña extraviado ruco pichincha video,No
1349170518814040064,13-01-2021,El Comercio,Ecuador,definir orden participación debate presidencial obligatorio,Clickbait
1345437652431106048,02-01-2021,El Comercio,Ecuador,suspender atención consulta externo aumento caso atención suspender atención consulta externo aumento detalle,No
1349555917319249923,14-01-2021,El Tiempo,Colombia,regresoaclasesencundinamarca clase colegio cundinamarca seguir virtual medida pico contagio atravesar departamento,No
1341609226863484928,23-12-2020,El Comercio,Ecuador,trump amenaza bloquear rescate económico pedir pago directo https,No
1352411253478666241,22-01-2021,El Tiempo,Colombia,aprobar proyecto ley prohíbir aborto atención parlamento hondura aprobar jueves proyecto ley prohíbir forma absoluto aborto país centroamericano detalle,No
1352312852430913537,21-01-2021,El Tiempo,Colombia,caso policía disparar joven protesta septiembre seguir justicia ordinario,No
1341063635515392001,21-12-2020,El Comercio,Ecuador,suspender vuelo semana variante,No
1349407443458125825,13-01-2021,El Tiempo,Colombia,ministro defensa hospitalizado clínica ministro defensa revelar diagnosticar coronavirus noche martes hospitalizar,No
1338856359903707137,15-12-2020,El Comercio,Ecuador,año cerrar cifra récord periodista encarcelado informe,No
1354944857014480902,29-01-2021,El Universal Venezuela,Venezuela,encabezar llegada río libertador,No
1353349356469039106,24-01-2021,El Universal Venezuela,Venezuela,ausencia juez caboverdiano corte paralizar caso saab,No
1353334253497573376,24-01-2021,El Universal Venezuela,Venezuela,confinamiento vecindario hongkonés permanecer aislado hora euvzlir,No
1352750397555945473,22-01-2021,El Universal Venezuela,Venezuela,maradonar polémica mensaje psicólogo morir padre deporte euvzlir,Clickbait
1352717684362899456,22-01-2021,El Universal Venezuela,Venezuela,laker lebron apelar triple tumbar buck deporte euvzlir,No
1352058418757066759,21-01-2021,El Universal Venezuela,Venezuela,año caliente bernardo,No
1351711117937143816,20-01-2021,El Universal Venezuela,Venezuela,gata oso alirio pérez presti perezlopresti opinión,No
1349478841195094018,13-01-2021,El Universal Venezuela,Venezuela,rómulo positivo baja juego corinthian euvzla,No
1354472282262024197,27-01-2021,BBC,Inglaterra,vacuna coronavirus millón persona vacunar él 2022,Clickbait
1354455647010631685,27-01-2021,BBC,Inglaterra,verde querer verde curioso epanadiplosis figura retórica rara separ utiliz vplttpi7fw,Clickbait
