Tweet ID,Tweet Date,Media Name,Media Origin,Teaser Text,Tag Value
1332032876012064768,26-11-2020,El Universal México,México,editorial independiente lanzar iniciativa vender,Clickbait
1332144611985416193,27-11-2020,El Universal México,México,denunciar director escuela león presunto abuso sexual niño año guanajuato padre acusar fiscalía estatal tardar mes ejercitar acción penal dar seguimiento simplemente beso,No
1332494165423366150,28-11-2020,El Universal México,México,tomanotar encuentro obra barro rojo,No
1333853498568552454,01-12-2020,El Comercio,Ecuador,nacional contar figura independiente valle,Clickbait
1334424648528879617,03-12-2020,El Universal Venezuela,Venezuela,parís saint germain aplicar mazazo united old trafford deporte euvzlir,No
1333825748071833603,01-12-2020,El Universal Venezuela,Venezuela,trío gol daniel pérez oxígeno metropolitanos deporte euvzla yomequedoencasa,No
1333820676030013440,01-12-2020,El Universal Venezuela,Venezuela,abrumador fantasía entretenimiento euvzla yomequedoencasa,No
1329275708082954243,19-11-2020,El Universal México,México,normalista vandalizar caseta cuota golpear empleado michoacán detenido michoacán secretaría seguridad público estatal reporte disturbio registrado caseta peaje personal cargo desplegar operativo,No
1334609213906104320,03-12-2020,El Universal México,México,uma afectar crédito hipotecario unidad medida actualización umo referencia económico aprobado usado enero 2016,Clickbait
1331555683863552000,25-11-2020,Clarín,Argentina,crisis venezuela precio dólar superar millón bolívares,No
1332285583134257154,27-11-2020,El Universal Venezuela,Venezuela,venezuela exigir esclarecimiento asesinato candidato suceso euvzlir,No
1332290583159840769,27-11-2020,El Universal Venezuela,Venezuela,pospuesto partido bravo navegant valencia deporte euvzlir,No
1331706737397739522,25-11-2020,El Universal Venezuela,Venezuela,deportivo lar aferrir puesto grupo deporte euvzla yomequedoencasa,No
1331490310640332801,25-11-2020,El Universal Venezuela,Venezuela,fundación senosayudo recibir dulzura solidaridad economío euvzla yomequedoencasa,No
1330408180401270787,22-11-2020,El Universal Venezuela,Venezuela,miguel oliveira lograr po él position motogp portimao deport euvzla yomequedoencasa,No
1329082959400341506,18-11-2020,Clarín,Argentina,odebrecht casación confirmar elevación juicio causa coima obra aysa,No
1332963508078559232,29-11-2020,El Universal México,México,deber cereal hablar cereal venir mente venir caja grupo incluir amplio abanico opción,Clickbait
1329743690219343872,20-11-2020,Clarín,Argentina,drama persona tran venezuela identidad derecho,No
1332794102602223617,28-11-2020,La Nación,Argentina,agua año encontrar proyecto vida,Clickbait
1331654872157069314,25-11-2020,La Nación,Argentina,diego maradona disculpar texto inspirado astro maradona disculpar emotivo cuento viral sacheri,Clickbait
1331365047537459203,24-11-2020,La Nación,Argentina,morir christophe dominici misterio suicidio fallido proyecto árabe imhoff estandarte dominici misterio muerte frustrado proyecto incluir imhoff,Clickbait
1329423831732252674,19-11-2020,La Nación,Argentina,trinations puma equipo confirmado recargado enfrentar australia,No
1328636601430249473,17-11-2020,La Nación,Argentina,cantar 2020 luisa albinoni mandar frente carmen barbieri,Clickbait
1354144572432125955,26-01-2021,El País,Uruguay,canal messi familia aprender francés francia canal messi familia aprender francés15,No
1353373856917049352,24-01-2021,infobae,Argentina,cuento infobae rojo liliana bodoc,No
1353749600709042191,25-01-2021,El País Madrid,España,rogelia morir covid resucitar marido sobrino llorar muerte rogelia blanco mujer año enfermar covid geriátrico lugo españa rogelia vivo confusión sonia vizoso,Clickbait
1347206751578435586,07-01-2021,Clarín,Argentina,elon musk apuntar mark zuckerberg culpó facebook toma capitolio unidos,No
1347854262290714624,09-01-2021,infobae,Argentina,twitter trump deber,Clickbait
1338573421530271746,14-12-2020,El País,Uruguay,adrián silva positivo vespertino emitir equipo alternativo andrear vila magui prado conducir programa canal conductora contagiar coronavirus,No
1353433555704152064,24-01-2021,infobae,Argentina,costa fashion experience parque diversión lucila mar jorge rey presentar colección jorge rey presentar colección parque diversión lucila mar lacostafashionexperience,No
1349185076597284864,13-01-2021,infobae,Argentina,insólito accidente serie futbolista ferrari lavadero devolver destrozado,Clickbait
1351187982045372427,18-01-2021,El País Madrid,España,trump lagarto espacial política columnar confesar contar mórbido llevar seguir suerte familia panal cuenta twitter apoyar explícitamente expresidente estadounidense donald trump,Clickbait
1350566884215726080,16-01-2021,Clarín,Argentina,duro reacción eeuu méxico liberar jefe militar acusado narco,Clickbait
1338267037123141632,13-12-2020,infobae,Argentina,santiago cafiero responder mauricio macri crítica gobierno sorprender cinismo,No
1336788964951420931,09-12-2020,El País Madrid,España,ruido rosa insomnio pandémico escuchar lluvia tejado ayudarte dormir,Clickbait
1336634403703959552,09-12-2020,El País Madrid,España,atlético salzburgo atlético madrid valer empatar noche salzburgo pasar octavo encomendar luis suárez joão félix jugar advertir simeonir,No
1347279079792398340,07-01-2021,Clarín,Argentina,médico leopoldo jacinto luque conectado respirador terapia intensivo,No
1348638294645506048,11-01-2021,El País Madrid,España,censurar poderoso columna ciberbullying motivo suficiente echar creer suceder mentira político incitación delito dejar reguero muerto,No
1346354875039444995,05-01-2021,El País,Uruguay,federico cleff ganar copa skechers,No
1350298113769017345,16-01-2021,infobae,Argentina,empresario colombiano sector informativo alejandro galvis ramírez,Clickbait
1350108246959222784,15-01-2021,infobae,Argentina,andrea escalón recordar noviazgo polémico daniel bisogno hacer alcoba,No
1344371215801184259,30-12-2020,El País Madrid,España,unidos detectar colorado caso conocido variante coronavirus varón veinteañero viajar recientemente temer contagio excepcional,No
1354443452604436486,27-01-2021,Clarín,Argentina,joan laporta apuntar psg querer fichar messi hablar plan desestabilizar barcelona,No
1346161862312824832,04-01-2021,La Nación,Argentina,empresa cordobés producir maní marca lugar mundo,Clickbait
1349519637612998656,14-01-2021,La Nación,Argentina,diputada fernanda vallejo exportar alimento maldición fernanda vallejo maldición exportar alimento,No
1354685643822133249,28-01-2021,El País Madrid,España,pandemia fuerza francia aplazar elección año parlamento francés preparar aprobar ley convocar junio regional departamental inicialmente previsto marzo oposición temer macron intente posponerla pandemia remitir,No
1355324464695832578,30-01-2021,El Comercio,Ecuador,colombia comenzar vacunar masivamente covid19 febrero 2021,No
1353291748643119105,24-01-2021,El Mundo,España,grito violencia tiktok detención navalny libero oposición putin detención alexei navalny echar calle oposición ruso forma masivo,No
1343118824447627264,27-12-2020,El Mundo,España,película marvel imprescindible,Clickbait
1345806634661113858,03-01-2021,El Comercio,Ecuador,entrenador categoría escoger mejor jugador ligapro 2020 ligapro entrenador miembro cuerpo técnico elegir mejor jugador 2020 encuesta comercio,Clickbait
1352242616843317248,21-01-2021,El Mundo,España,presidente ceuta mantener gobierno consejero sanidad vacunar él covid19 consejero sanidad ceuta admitir vacunó querer vacunar yo gustar vacuna técnico recomendar pedir,No
1352229481981882368,21-01-2021,El Mundo,España,audiencia madrid rechazar recurso ratificar imputación caso neurón,No
1339393723533242368,17-12-2020,El Comercio,Ecuador,delfín vencer liga quito manta campeonato 2020 final comercio,No
1339373289446240258,17-12-2020,El Comercio,Ecuador,rodriguir aguirre delantero liga quito salir lesionado manta comercio,No
1337320388494319616,11-12-2020,El Mundo,España,elipar madrid capital moraleja alcobenda seguir confinada semana levantar restricción guzmán chamberí barcelona móstol,No
1354049951953784834,26-01-2021,El Comercio,Ecuador,pintor guayaquileño enrique tábar fallecer año atención lamentable pintor guayaquileño enrique tábar fallecer año,No
1353545628761075714,25-01-2021,El Comercio,Ecuador,común nombre partido político antigua farc,No
1355225506040438784,29-01-2021,BBC,Inglaterra,gamestop inversor aficionado reddit enfrentar wall street ganar momento experto pelea traer lágrima dolor cabeza opinar moda pasajero,Clickbait
1350890634601631745,17-01-2021,El Comercio,Ecuador,rescate llevar cabo ruco pichinchaber quito quito bombero lograr rescate aficionado montaña extraviado ruco pichincha video,No
1349170518814040064,13-01-2021,El Comercio,Ecuador,cne definir orden participación debate presidencial obligatorio,Clickbait
1345437652431106048,02-01-2021,El Comercio,Ecuador,solca guayaquil suspender temporalmente atención consulta externo aumento caso covid19 atención solca guayaquil suspender temporalmente atención consulta externo aumento covid19 detalle,No
1349555917319249923,14-01-2021,El Tiempo,Colombia,regresoaclasesencundinamarca clase colegio cundinamarca seguir virtual medida pico contagio covid19 atravesar departamento,No
1341609226863484928,23-12-2020,El Comercio,Ecuador,donald trump amenaza bloquear rescate económico pedir mayor pago directo,No
1352411253478666241,22-01-2021,El Tiempo,Colombia,parlamento honduras aprobar proyecto ley prohíbir aborto atención parlamento hondura aprobar jueves proyecto ley prohíbir forma absoluto aborto país centroamericano detalle,No
1352312852430913537,21-01-2021,El Tiempo,Colombia,caso policía disparar joven protesta septiembre justicia ordinario,No
1341063635515392001,21-12-2020,El Comercio,Ecuador,perú suspender vuelo europa semana variante coronavirus,No
1349407443458125825,13-01-2021,El Tiempo,Colombia,ministro defensa hospitalizado clínica barranquilla ministro defensa carlos holmes trujillo revelar diagnosticar coronavirus noche martes hospitalizar barranquilla,No
1338856359903707137,15-12-2020,El Comercio,Ecuador,año 2020 cerrar cifra récord periodista encarcelado informe,No
1354944857014480902,29-01-2021,El Universal Venezuela,Venezuela,yeferson soteldo encabezar santos llegada río libertador euvzla,No
1353349356469039106,24-01-2021,El Universal Venezuela,Venezuela,ausencia juez caboverdiano corte cedeao paralizar caso alex saab euvzla,No
1353334253497573376,24-01-2021,El Universal Venezuela,Venezuela,confinamiento vecindario hongkonés permanecer aislado hora euvzlir,No
1352750397555945473,22-01-2021,El Universal Venezuela,Venezuela,gianinna maradonar polémica mensaje psicólogo morir padre deporte euvzlir,Clickbait
1352717684362899456,22-01-2021,El Universal Venezuela,Venezuela,laker lebron james apelar triple tumbar buck deporte euvzlir,No
1352058418757066759,21-01-2021,El Universal Venezuela,Venezuela,año caliente bernardo kliksberg opinión,No
1351711117937143816,20-01-2021,El Universal Venezuela,Venezuela,gata oso alirio pérez presti opinión,No
1349478841195094018,13-01-2021,El Universal Venezuela,Venezuela,rómulo otero positivo coronavirus baja juego corinthian euvzla,No
1354472282262024197,27-01-2021,BBC,Inglaterra,vacuna coronavirus millón persona vacunar él 2022,Clickbait
1354455647010631685,27-01-2021,BBC,Inglaterra,verde querer verde curioso epanadiplosis figura retórica rara separ utiliz aposiopesis,Clickbait
1354462171044990989,27-01-2021,BBC,Inglaterra,escándalo corrupción vitol multinacional petróleo montar red soborno país américa latina vitol mayor comercializadora petróleo derivado mundo,Clickbait
1363844974517882880,22-02-2021,La Prensa Gráfica,El Salvador,azucarero prever mantener cifra zafra elsalvador asociación azucarerar salvador aaes esperar alcanzar producción caña azúcar millón tonelada métrica zafra 20202021 vía,No
1353296254286131202,24-01-2021,BBC,Inglaterra,resurrección hotel humboldt reabrir puerta símbolo edad oro venezuela economía país vista humboldt impresionante,Clickbait
1351514004292825089,19-01-2021,BBC,Inglaterra,terremoto argentina sismo registrar san juan sentir provincia país terremoto argentina sismo ocurrir san juan sentir provincia país,No
1350407463959490560,16-01-2021,BBC,Inglaterra,crisis venezuela vivir edad piedra retorno cocina leña falta gas interior país cocinar leña volver común venezuela,No
1348128849939329025,10-01-2021,BBC,Inglaterra,enigma llevar freud buscar mes testículo anguila anguila enigma hacer tambalear él fundamento biología moderno,Clickbait
1348157646394839040,10-01-2021,BBC,Inglaterra,salir vacación polonia terminé quedar yo pandemia colombia acá encontré familiar historia joanna caribe colombiano muestra trágico coronavirus abrir puerta experiencia historia positivo,No
1347923851947208715,09-01-2021,BBC,Inglaterra,alarma corea sur país natalidad bajo mundo registrar muerte nacimiento iniciar política incluir incentivo efectivo familia,No
1368657706182209537,07-03-2021,La Tercera,Chile,lnb quilicura valer localía basket,No
1368335584184299521,06-03-2021,La Tercera,Chile,pololear narciso persona narcisista reflejo extensión,No
1368562641321529348,07-03-2021,abc,España,sánchez criticar enemigo feminismo frotir mano prohibición manifestación,No
1357783555649191937,05-02-2021,La Prensa Gráfica,El Salvador,hallar cadáver hermano desaparecido sábado tener antecedente penal delito,No
1368445552975876096,07-03-2021,La Vanguardia,España,patricia lópez arnaiz actriz persistente vivir momento dulce actriz alzar anoche goya actriz,No
1368505201284370436,07-03-2021,La Vanguardia,España,pere aragonès legislatura diálogo deber parlament dar él voto president pere aragonès esquema govern negociar erc junts cup entrevistatrata tranquilizar sector económico catalunya,No
1366800906948345857,02-03-2021,La Tercera,Chile,conocimiento mundial nivel investigación latinoamérica,Clickbait
1368667991324385280,07-03-2021,La Prensa Gráfica,El Salvador,escrutinio conteo voto asamblea legislativa avance elsalvador mesa finalizar conteo voto asamblea legislativa continuar trabajar parlamento centroamericano consejo municipal,No
1368231497384214531,06-03-2021,La Prensa Gráfica,El Salvador,tenue luz túnel opiniónlpg escribir línea paraguay país visito serie entrevista actividad significar regresar américa sur año,No
1366639407206293511,02-03-2021,La Tercera,Chile,propuesta anfp buscar apagar incendio división,Clickbait
1304066882996183042,10-09-2020,La Prensa Gráfica,El Salvador,rechazo capr centralizar estudio reforma constitución fracción política sostener cambio carta magna hacer él consulta sector sociedad tachar ejecutivo cortina humo,No
1367879467939602440,05-03-2021,La Vanguardia,España,igualdad género impulsar 185 pib crearía millón empleo índice situar grado paridad españa 641 apuntar cerrar brecha 359 costar año ritmo actual,No
1367958103350800388,05-03-2021,abc,España,justin bieber drake bruno mars revolucionar red lanzar canción sorpresa,No
1367449746873360393,04-03-2021,La Tercera,Chile,misterioso real pilar equipo cuarto argentina exportar técnico chile,Clickbait
1367241122133680134,03-03-2021,La Tercera,Chile,clásico intervenido pantalla led calle santiago,Clickbait
1082699392795201537,08-01-2019,La Prensa Gráfica,El Salvador,bid agro productivo cafta productor leche maíz arroz pollo ver él afectado reducción arancel importación vía,No
1022178875630120960,25-07-2018,La Prensa Gráfica,El Salvador,maquillar dato resolver situación agricultor sequía campo pedir entrega adicional semilla fertilizant refinanciar crédito avío resembrar maíz recuperar golpe sequía vío,No
1014857978120474624,05-07-2018,La Prensa Gráfica,El Salvador,salir año salvador crecimiento económico trimestre economía salvador crecer bcr esperar dato proyección optimista crecimiento vía,No
1368176163705741314,06-03-2021,La Prensa Gráfica,El Salvador,asesinar mujer ebrio predio rosario paz salvador cuerpo ericka lópez año encontrar ayer kilómetro carretera san luis herradura,No
981993461992906759,05-04-2018,La Prensa Gráfica,El Salvador,agricultor analizar enfrentar él veterano ocupar tierra centa fiscalía actuar vía,No
1368233693752524801,06-03-2021,Diario Libre,República Dominicana,118 año persona viejo mundo llevar antorcha olímpica deportesdl kane tanaka sobrevivir cáncer vivir pandemia preparar protagonista juego olímpico tokio ampliar diariolibre actualidaddl juegosolímpico,No
1367959436044754944,05-03-2021,La Prensa Gráfica,El Salvador,creador antivirus mcafee imputado eua fraude criptomoneda tecnologío comprar cantidad altcoin precio mcafee recomendar twitter forma engañoso,No
1367832511401844738,05-03-2021,La Prensa Gráfica,El Salvador,insistir limitar emisión let salvador fusad calcular marzo 2021 deuda corto plazo emitido let 14227 millón,No
1366789471904161795,02-03-2021,La Vanguardia,España,tatiana ballestero autoro vídeo político revolucionar internet joven convertir protagonista red social querer explicar mensaje,Clickbait
1364802876707639296,25-02-2021,La Tercera,Chile,tibio retorno sala cine chileno reúnir mil espectador analizar sumar función,No
1298749845927276545,26-08-2020,La Prensa Gráfica,El Salvador,corte supremo justicia otorgar tiempo walter araujo justificar crecimiento patrimonial millón corte supremo justicia otorgar tiempo walter araujo justificar incremento patrimonial millón,No
1367689499371737089,05-03-2021,La Prensa Gráfica,El Salvador,hambre acecha millón centroamérica covid cambio climático economía actualidad familia vivir inseguridad alimentario corredor seco,No
1366679672327610370,02-03-2021,La Vanguardia,España,convertir residuo orgánico energía gas renovable obtener residuo orgánico biodegradabl excedent electricidad considerar neutro emisión co2,No
1366038744759992334,28-02-2021,La Vanguardia,España,restaurador barcelona pedir levantar restricción botellón masivo born propietario restaurante vecino popular paseo grabar centenares persona mascarilla respetar distancia seguridad,No
1367460170142527490,04-03-2021,La Prensa Gráfica,El Salvador,capturan hombre lesionar hijastro salvador tener discusión casa agarrar golpe ocasionar él lesión puño rostro,No
1363503997483704321,21-02-2021,La Tercera,Chile,pedro pascal padre eeuu serie netflix actor abraham lincoln,Clickbait
1367797136197378049,05-03-2021,Diario Libre,República Dominicana,gobierno pagar rd1226323 millón programa social covid19 economíadl memoria ministerio hacienda referir ingreso fiscal cierre ejercicio estimar rd6332553 millón incluir donación rd13519 millón diariolibre actualidaddl ayudassocial,No
1367837833168306179,05-03-2021,Diario Libre,República Dominicana,vacuna bajo positividad covid19 contribuir recuperación económico país economía ministro economía destacar nivel mundial república dominicano rebote economía diariolibre vacuna covid19 recuperacióneconómica,No
1268657105319464961,04-06-2020,La Prensa Gráfica,El Salvador,buscar familia soterrado santo tomás deslizamiento tierra soterrar ayer madrugada miembro familia colonia san luis santotomás,No
1365324001749454853,26-02-2021,La Vanguardia,España,pulso gobierno ejército colocar armenia precipicio derrota nagorno desata guerra pashinián,No
1265062591929307137,25-05-2020,La Prensa Gráfica,El Salvador,agente umo contagiado coronavirus solidarizar compañero familia positivo covid19 activar protocolo establecido tratar caso centro contención habilitado policía nexo escribir,No
1365321306791702530,26-02-2021,La Vanguardia,España,ibex resto bolsa bolsa español mostrar diferencia wall street,Clickbait
1365240188201431041,26-02-2021,La Vanguardia,España,apuesta ciencia afrontar hora pandemia experto coincidir innovación tecnológico investigación científico motor superar crisis covid,No
1365032503069835266,25-02-2021,La Vanguardia,España,letra dejar bote pablo díaz pasapalabra pablo creer saber respuesta fallar rosco pasapalabra 1294000 euros,Clickbait
1366369622820331524,01-03-2021,abc,España,estudiante escuchar padre profesor,No
1364596180336918534,24-02-2021,La Vanguardia,España,alemán desconfir vacuna astrazeneca alemania usar vacuna rechazo población ensayo demostrar eficaz,No
1256760843510992898,03-05-2020,La Prensa Gráfica,El Salvador,penal sellar celda experto dirección general sellar celda especialista detalle nota,Clickbait
1256945177144459270,03-05-2020,La Prensa Gráfica,El Salvador,peligroso reto atender albergado centro contención covid19 salvador empleado estatal participar atención albergado capacitar alfredo,No
1366740077322399745,02-03-2021,abc,España,var intervenir 100 acción acierto,No
1364277994622234625,23-02-2021,La Vanguardia,España,lasfotosdeloslector curva burrito begu famoso punto sinuoso carretera comarcal unir población baix llobregat gavà,No
1249695790072844288,13-04-2020,La Prensa Gráfica,El Salvador,sector ver innecesario excepción salvador sector considerar ejecutivo herramienta jurídico necesario enfrentar pandemia covid2019 violar constitución,No
1351968227325304832,20-01-2021,La Tercera,Chile,personalidad rostro imaginar vida chile 2031 iniciativo forma actividad décimo versión congreso futuro buscar acercar ciencia conocimiento ciudadanía,No
1244370896095186944,29-03-2020,La Prensa Gráfica,El Salvador,fiscalía recibir denuncia cuarentena salvadoreño denunciar delito aislamiento domiciliar decretado prevenir covid19,No
1366954019667730434,03-03-2021,Diario Libre,República Dominicana,cata estrenar dedicado cita ciegas faránduladl tema lanzar representación smo participación tiktoker reconocido diariolibre música merengar músicaurbán elcata tema ampliar,No
1365877109781110785,28-02-2021,La Prensa Gráfica,El Salvador,ap denunciar agresión periodista contexto electoral llamado respeto elsalvador asociación periodista salvadoreño apes llamado funcionario partido político respetar labor periodísticar especial marco elección,No
1363378869286354944,21-02-2021,La Vanguardia,España,sàmper cara mossos quinto noche incidente conseller interior reúnir representante sindical,No
1366843285415866378,02-03-2021,Diario Libre,República Dominicana,actualidad map mantener horario laboral reducción personal marzo detalle diariolibre horariolaboral administraciónpúblico,No
1365661147161124864,27-02-2021,La Prensa Gráfica,El Salvador,ordenar juicio alcalde salvador delito acusar exalcalde violación menor incapaz modalidad continuado agresión sexual expresión violencia mujer,No
1362494540364591116,18-02-2021,La Vanguardia,España,carga policial concentrado hasél valència detenido herido concentración convocado carga comenzar concentrado intentar recorrer centro informar,No
1367167889392943113,03-03-2021,La Tercera,Chile,pablo granifo destacar política monetario independiente banco central proceso cambio constitucional,No
1365512947519340549,27-02-2021,La Prensa Gráfica,El Salvador,muerte gurú pérdida peso frank suárez tendencias francisco antonio suárez conocido gurú pérdida peso autor exitoso libro morir caer balcón investigador manejar suicidio,Clickbait
1366813091783131144,02-03-2021,Diario Libre,República Dominicana,gobierno británico apoyar recibir mundial 2030 irlanda deporte chinar mira puesto certamen mundial diariolibre gobiernobritánico mundial2030 irlando,No
1347251967534522373,07-01-2021,La Tercera,Chile,vacuna sinovac efectividad ensayo brasil acelerar aprobación,No
1366750634599456769,02-03-2021,Diario Libre,República Dominicana,actualidad gobierno compañía israelí español verja fronterizo ampliar diariolibre fronteraconhaití gobiernord migración verjafronteriza,No
1365386055474696193,26-02-2021,La Prensa Gráfica,El Salvador,wall street cerrar rojo dow jón perder 175 economía encontrar índice tecnológico haber remontar él octubre,No
1365308892520083459,26-02-2021,La Prensa Gráfica,El Salvador,suspender licencia agente pnc salvador ministro justicia seguridad público confirmar suspensión licencia agente pnc elección,No
1361286203207782407,15-02-2021,La Vanguardia,España,calendario legislatura investidurar marzo elección julio parlament xiii legislatura constituir marzo debate investidura deber celebrar él mes,No
1344638731110776832,31-12-2020,La Tercera,Chile,china autorizar comercialización vacuna covid19,No
1365041633209761792,25-02-2021,La Prensa Gráfica,El Salvador,gemelo tran someter junta cirugía reasignación género brasil tendencias mayla sofia preguntar niña nacer órgano genital masculino identificar varón contar gemela tran,No
1217900167757778944,16-01-2020,La Prensa Gráfica,El Salvador,fiscalía cici caso investigar subsidio transporte público corrupción presa chaparral carril sitramss anunciar presupuesto asignado recibir colaborador mes,No
1365628598498037760,27-02-2021,abc,España,barca criptonita,Clickbait
1364982021102141444,25-02-2021,La Prensa Gráfica,El Salvador,bcie aportar millón fideicomiso caficultura salvador iniciativa buscar crear marca café especial región centroamericano lograr mejor precio,No
1360544821698519041,13-02-2021,La Vanguardia,España,lasfotosdeloslector hora dorado port marina palamós cala puerto deportivo ofrecer vista espectacular emocionante actividad submarinismo,No
1364900665554829313,25-02-2021,La Prensa Gráfica,El Salvador,serie nominada goldir globes lomásleído categoría peleada incluir mejor serie año entretenido musical comedia drama nominada detalle producción,Clickbait
1360416123020279810,13-02-2021,La Vanguardia,España,joventut despedir copa baskonia verdinegro mostrar versión choque,No
1364614985557680132,24-02-2021,La Prensa Gráfica,El Salvador,juez federal suspender moratoria deportación bidir estadosunido juez federal prohibir indefinidamente gobierno presidente joe bidir imponer moratoria 100 mayoría deportación,No
1353927168527654913,26-01-2021,La Tercera,Chile,casa cueca peligro cerrar reserva valor musical chile,No
1366176534772539396,01-03-2021,Diario Libre,República Dominicana,lasmásleidasdelasemán 6500 trabajador haber morir obra mundial catar 2022 diariolibre fútbol fifa,No
1360260455302901768,12-02-2021,La Vanguardia,España,año chino celebración global chino festejar tradición empezar año buey restricción covid marcado autoridad adaptación original pandemia,No
1360249803427487744,12-02-2021,La Vanguardia,España,ertzaintza investigar homicidio mujer aparecer marido muerto ría policía vasco encontrar lugar cuerpo hombre año dirigir domicilio sestao comunicar pareja ocurrido,No
1360173300400476167,12-02-2021,La Vanguardia,España,muerte claro encontrar justicia alemania muerte claro encontrar justicia,No
1208166950951628805,20-12-2019,La Prensa Gráfica,El Salvador,fgr pedir tiempo prueba pnc acusado matar camila mujer tran solicitar tiempo prueba agente acusado matar camila mujer tran fiscal,Clickbait
1359416556858576896,10-02-2021,La Vanguardia,España,país europeo incluir refugiado plan vacunación brusela pedir grupo vulnerable demandante asilo recir fármaco covid19,Clickbait
1359930895424131072,11-02-2021,La Vanguardia,España,mujer cambiar ciencia probablemente conozca jueves celebrar internacional mujer niña ciencia vanguardia recuperir biografía científica cambiar rumbo historia,Clickbait
1352511642416902144,22-01-2021,La Tercera,Chile,decir él abuelita abuelito persona discriminación,Clickbait
1366082007021875209,28-02-2021,Diario Libre,República Dominicana,tarjeta crédito regla oro estilosrd asesor finanza personal césar perellar estilo tarjeta crédito correcto importancia ampliar diariolibre estilosrd tarjetasdecrédito finanza,Clickbait
1359563608536014855,10-02-2021,La Vanguardia,España,parís rendir homenaje paragua accesorio inglés capital francés celebrar febrero paragua complemento útil firma adornar elegancia,No
1359809106819887104,11-02-2021,La Vanguardia,España,economía español crecer 2021 2022 vacunación ultimahoro brusela mejorar previsión españa crecimiento 2021,No
1364250004538478593,23-02-2021,La Prensa Gráfica,El Salvador,ues cumplir protocolo bioseguridad salvador empleado administrativo sitrau denunciar campus central cumplir protocolo bioseguridad,No
1351817476674347008,20-01-2021,La Tercera,Chile,rabia sentimiento pertenecer mujer,Clickbait
1363894256855879686,22-02-2021,La Prensa Gráfica,El Salvador,arzobispo instar bloquear trabajo prensa elsalvador próximo elecciones2021 arzobispo afirmar esperar haber bloqueo impedir acceso cámara comicio vista,No
1333485958994472961,30-11-2020,abc,España,adiós miniluna adiós,No
1364059737290137600,23-02-2021,La Prensa Gráfica,El Salvador,hija líder patrulla quitar vida farándulo fiscalía durango semana suicidio alma rosa medina gámiz año edad,No
1359418745450622983,10-02-2021,La Vanguardia,España,fiesta ilegal piso turístico pesadilla propietario treintena joven salir vivienda noche ruido destrozo valorado mil euros,No
1359173868716503048,09-02-2021,La Vanguardia,España,pochettino descartar maría ida octavo champions barça técnico falta respeto constante declaración miembro psg fichaje messi,No
1363681157053882370,22-02-2021,La Prensa Gráfica,El Salvador,historia atlántida soviético ciudad antiguo urs inundar orden stalin tendencia andriy mastrienko recordar abandonar casa vivir familia generación cerca río dniéper ucrania soviético,No
1365646796517736458,27-02-2021,Diario Libre,República Dominicana,secuestrohaití ministerio defensa informar hermano secuestrado haití perfecto condición ampliar diariolibre actualidad dominicanossecuestrado,No
1363216738230415361,20-02-2021,La Prensa Gráfica,El Salvador,asia aplaza eliminatoria mundialista medida coronavirus afc fifa acordar conjuntamente posponer mayoría juego eliminatorio asia copa mundo catar 2022 fútbol,No
1334555180113817601,03-12-2020,La Tercera,Chile,gobierno detallar plan paso paso eclipse araucanía,Clickbait
1363130077345644545,20-02-2021,La Prensa Gráfica,El Salvador,recurso gobierno campaña elecciones2021 jiquilisco usulután poblador denunciar vilmar ramo candidata alcaldesa idea entregar paquet alimenticio gobierno acompañado militar policía pedir voto favor,No
1362997941527580672,20-02-2021,La Prensa Gráfica,El Salvador,kimye kardashian solicitar divorcio west farándula decisión inminente kimye acabar unión celebridad seguido siglo xxi,No
1357947243525906432,06-02-2021,La Vanguardia,España,adelantar trabajo,No
1362808630475653124,19-02-2021,La Prensa Gráfica,El Salvador,hombre acusado estrangular tía permanecer prisión salvador defensor detenido asegurar caso resolver prueba medicina forense prueba contundente cliente,No
1357647555945971713,05-02-2021,La Vanguardia,España,cis dejar abierto partida vuelco electoral bloque opción mayoría secesionista catalunya sondeo flash instituto público 14f carles castro,No
1349986675800338434,15-01-2021,La Tercera,Chile,tierra prometido memoria obama libro vendido 2020 eeuu,No
1362590001737977857,19-02-2021,La Prensa Gráfica,El Salvador,video cocodrilo comer tiburón playa australia internacional video registrado momento cocodrilo australia acercar playa devorar tiburón,No
1329828482583568388,20-11-2020,La Tercera,Chile,experto harvard desigualdad revelar transformación digital profundizar desigualdad estructural sociedad,No
1329418168515915776,19-11-2020,La Tercera,Chile,mil chileno año sufrir intoxicación alimento fecha frecuente salmonelosis,No
1324339776347086848,05-11-2020,La Tercera,Chile,estudio icovid chile extremo norte sur país continuar alto nivel contagio,No
1349020937690214404,12-01-2021,La Tercera,Chile,are you gonna way lenny kravitz crear hit minuto,Clickbait
1356892725816213504,03-02-2021,La Vanguardia,España,borrador ley trans establecer cambiar sexo dni requerir solicitar él,No
1356632297722716162,02-02-2021,La Vanguardia,España,congreso rechazar solicitud judicial reclamar respeto función legislativo,No
1344870969341448192,01-01-2021,La Tercera,Chile,virgo 2021 aspirar versión bello hadid,No
1323909612475699200,04-11-2020,abc,España,probar iphonir apple apuesta fotografía producto convinente año valer pena pro videoanalisis,Clickbait
1356289465430503427,01-02-2021,La Vanguardia,España,detenido apuñalar mortalmente pareja viladecans víctima hombre año aparecer muerto domicilio pareja compartir,No
